userID,text,created_at,favorite_count,followers_account,friends_count,location
4112,"Trump: everything's bad, all the jobs are leaving.
Holt: ANSWER MY ACTUAL QUESTION, CHEETO JESUS.

#debatenight #debates",09/26/2016 21:18:02 EDT,23304,1655,1341,"San Francisco, CA"
21135,RT @annehelen: Clinton has the confidence of a woman who has slept for 8 hours after doing all of her homework and eating a balanced breakf…,09/26/2016 21:18:04 EDT,966,904,790,Massachusetts
16434,@thencarolsaid He IS sniffing. A lot.,09/26/2016 21:18:05 EDT,1591,765,1116,Savannah 
6762,"Trump interrupting Clinton talking about housing crisis to say ""that's called business."" Self own Donnie. #debate",09/26/2016 21:18:06 EDT,3049,1558,1855,Wellfleet-Brooklyn
21025,'that's called business' said donald to 9m people who lost their jobs and homes #Debates2016,09/26/2016 21:18:06 EDT,276,310,231,Seattle
1476,"I won't be surprised if that ""That's called business"" interruption is running in ads within 24 hours. @debatenight",09/26/2016 21:18:06 EDT,46,1363,223,Philadelphia
8487,"RT @TeamMcMullin: Trump claims he only got a ""small loan"" from his father. That's false. https://t.co/WBixxGcUMA #Debates2016 #debatenight…",09/26/2016 21:18:06 EDT,1322,1207,1203,Minnesota
1738,@e_kyle_miller @LesBowen wont that make the prices of those goods much higher for americans? The tax will be passed to consumers...,09/26/2016 21:18:06 EDT,58,151,191,"Villanova, PA"
14242,"""Yes, Donald Trump did call climate change a Chinese hoax."" #debatenight https://t.co/EFcKvc5yxe",09/26/2016 21:18:08 EDT,26873,8849,3088,"Washington, D.C., and Missouri"
9422,RT @birbigs: Cookie industry is furious. #debatenight,09/26/2016 21:18:09 EDT,17,636,322,New York City
15909,RT @twinboyLogan: @OldRowOfficial https://t.co/FLl0ssCIyy,09/26/2016 21:18:10 EDT,1342,2015,1058,Tuscaloosa || Knoxville
1104,"RT @FestivelyPlump: Someone get Trump some cocaine, to clear his sinuses, and spice this thing up a bit! 

#DebateNight #Debates2016 https:…",09/26/2016 21:18:10 EDT,25,64,107,"Sterling, Virginia"
16434,RT @michaelscherer: Trump first interrupts Clinton at 9 minute mark.,09/26/2016 21:18:10 EDT,1591,765,1116,Savannah 
13310,RT @purplehullpea: He has the sniffles.  #debatenight,09/26/2016 21:18:10 EDT,1125,172,1314,NC
7788,"RT @chrislhayes: Dude, it's still on your twitter account https://t.co/lec4C7peJo",09/26/2016 21:18:10 EDT,0,356,384,"Milwaukee, WI"
7128,RT @RandPaul: How can Hillary say she is for jobs when she has stated she will put Kentucky coal miners out of business? #debatenight https…,09/26/2016 21:18:11 EDT,76,82,147,"Lexington Park, MD"
1597,RT @RichardGrenell: Lester Holt didn't interrupt Hillary and just tried to interrupt Trump.,09/26/2016 21:18:11 EDT,66,314,197,"Pittsburgh, PA"
5368,"So is this a work or a shoot? 
#debatenight",09/26/2016 21:18:11 EDT,4857,239,737,"Kenosha, WI"
9047,RT @OnionPolitics: Debate Fact: The debate is divided into six segments of 15 lies each #debates,09/26/2016 21:18:12 EDT,1037,376,225,"New York, New York"
9136,DT sipping water. A mess. #SheSlays #debatenight,09/26/2016 21:18:12 EDT,242,699,103,"NYC/Portland, OR"
15285,RT @ezraklein: The difference in coherence between Trump and Clinton's answers is extraordinary. This debate is going to read very strangel…,09/26/2016 21:18:13 EDT,210,1326,1142,"St. Petersburg, FL"
15817,#SQUASH,09/26/2016 21:18:13 EDT,635,256,323,"Grants Pass, Oregon"
8187,"RT @SarahKSilverman: Wow.  Trump calling rooting for the housing crisis ""business"" #debates",09/26/2016 21:18:14 EDT,1085,446,663,"Minneapolis, Minnesota"
16221,"RT @matthewinlondon: Yes, you did say that. https://t.co/3atZnPgphw",09/26/2016 21:18:14 EDT,1340,2285,379,"Los Angeles, CA"
1196,"Hey Hillary, like Solyndra - that worked really well for Obama.",09/26/2016 21:18:16 EDT,169,1821,1830,Beautiful Commonwealth of VA
20876,"Poll: Which Presidential candidate will pass out during this debate first? Like for Hillary, fav. for Donald. 😷😂 #Debates2016",09/26/2016 21:18:17 EDT,6181,437,201,"Columbus, OH"
18985,"RT @Alancumming: No it's not called business, it's called oppression, persecution and abuse",09/26/2016 21:18:17 EDT,99,343,962,"Merced, California"
21135,RT @The_Rumpus: FACT CHECK: Donald Trump was lying when he said Hillary's happiness was important to him. #debatenight,09/26/2016 21:18:17 EDT,967,904,790,Massachusetts
6425,"Observations from my 15 yr old 1st time debate watcher: Has he even said ""America"" yet?",09/26/2016 21:18:17 EDT,280,302,1431,"Houston, TX"
7412,"@SarahStrogi  Real talk: If my dog doesn't like you, I don't like you.",09/26/2016 21:18:18 EDT,3860,903,899,"Massachusetts, USA"
4855,"RT @WayneDupreeShow: #Trump corrects Hillary's lie about getting $14M to start his business career. We all know he got $1M

#Debates2016 #d…",09/26/2016 21:18:18 EDT,4306,2740,2485,"Los Angeles, CA"
9508,RT @frankrichny: Holt doesn’t ask Trump why he calls millions a “very small loan”? A legitimate followup.,09/26/2016 21:18:19 EDT,1460,164,425,new york
1856,I know I posted this last year but it is SO catchy. I love it. so turn on your sound. https://t.co/LV46s6UJIF,09/26/2016 21:18:19 EDT,46,58,133,Indianapolis
15789,Trump sure can't help interrupting,09/26/2016 21:18:20 EDT,5555,70,117,"Washington, DC"
17073,Why does Trump sound like he was partying with Rick James all night?,09/26/2016 21:18:20 EDT,1537,460,971,"Ipswich, Ma"
8187,"RT @RealDonalDrumpf: I celebrated when millions lost their homes. It's called business, people! #debates",09/26/2016 21:18:21 EDT,1085,446,663,"Minneapolis, Minnesota"
18177,She is not even acknowledging the interruptions and it's so epic,09/26/2016 21:18:22 EDT,3834,669,372,NYC
1921,"You absolutely said that, Donald. It's on video. #DebateNight #Debates",09/26/2016 21:18:23 EDT,813,313,188,Oregon
8957,"Solar panels? That didn't work out well

#debatenight",09/26/2016 21:18:23 EDT,2434,10732,367,Chicago
20952,"""I think science is real."" @HillaryClinton #NeverTrump",09/26/2016 21:18:24 EDT,179,349,281,"Cedar Rapids, IA"
4855,"RT @MaydnUSA: If Hillary is so healthy, why is there someone hiding in her van with a stethoscope?#SickHillary #debatenight https://t.co/ku…",09/26/2016 21:18:24 EDT,4306,2740,2485,"Los Angeles, CA"
13310,RT @MotherJones: Trump's economic adviser said the economy was fine...right before it imploded https://t.co/ULSn2hVT9c https://t.co/K7RSN1H…,09/26/2016 21:18:25 EDT,1126,172,1314,NC
11586,"RT @lcollinsp: ""I think we come at it from somewhat different perspectives,"" says @HillaryClinton in the understatement of the year. #debat…",09/26/2016 21:18:26 EDT,4060,197,505,"Georgia, USA"
15101,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,09/26/2016 21:18:26 EDT,4143,384,309,Oregon
21393,"RT @CNN: Hillary Clinton: I call Donald Trump's tax  plan ""Trumped-up trickle down"" https://t.co/P9w6bl6u9W #Debates2016 https://t.co/0xxDT…",09/26/2016 21:18:28 EDT,7514,310,631,New York
3632,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,09/26/2016 21:18:28 EDT,625,60,374,"Los Angeles, CA"
16833,"Donald J going for the Garrison Keillor aesthetic with those nose-breaths or ?

SEND HELP
#debatenight",09/26/2016 21:18:28 EDT,5160,281,593,"Washington, DC"
8889,"RT @amyklobuchar: Did Trump just say that betting on the housing crisis was just ""business"" for him? He did.",09/26/2016 21:18:29 EDT,2809,518,925,"Minneapolis, MN"
2827,RT @TVsGeorgePrax: Does trump have the sniffles? He must be dying from brain tumours. #debates,09/26/2016 21:18:30 EDT,547,5248,3840,"Columbus, Ohio"
13310,RT @GBerlanti: She ticked him off in 16 minutes.,09/26/2016 21:18:30 EDT,1127,172,1314,NC
20116,RT @MTVNews: pour one out for the fact-checkers tonight,09/26/2016 21:18:31 EDT,4852,306,401,New York City
15221,Somebunny help him. #debatenight https://t.co/E2FdayDCRg,09/26/2016 21:18:31 EDT,2628,546,255,"Chattanooga, Tennessee"
9974,"RT @GeorgeTakei: Wanting a financial collapse? Trump says ""that's just business."" Unbelievable.",09/26/2016 21:18:31 EDT,43,474,567,New York
1597,"RT @kimguilfoyle: Hillary went on the attack first...""Trumped up, trickle down economics"" #debatenight",09/26/2016 21:18:33 EDT,66,314,197,"Pittsburgh, PA"
11684,#InterruptingTrump is very irritating. #ImWithHer  #Debate,09/26/2016 21:18:34 EDT,3922,2291,2961,Atlanta and Decatur
13712,"""I did not say that"" https://t.co/QNgDKa3mZO",09/26/2016 21:18:34 EDT,4307,1236,511,"San Francisco, California"
3843,Most believe Climate change is not the emergency she believes it us. How many Clinton friends benefit from her policies?#debatenight,09/26/2016 21:18:36 EDT,69,2926,1943,"San Diego,CA"
21147,"@corbydavidson This debate format is archaic and dreadfully boring. They need to have American people texting and skyping ""live"" questions.",09/26/2016 21:18:36 EDT,138,58,67,"Brandon, FL"
9288,It's early and he can't keep it buttoned. This is going to be every bit as entertaining as we thought. https://t.co/F46Asm7k31,09/26/2016 21:18:37 EDT,2450,7295,1513,NYC
1066,@HillaryClinton trumped up trickle down,09/26/2016 21:18:37 EDT,98,77,249,"Portland, OR"
6675,"RT @SportsCenter: Incredible.

In Marlins' 1st AB since José Fernández's death, Dee Gordon takes pitch right-handed to honor the late pitch…",09/26/2016 21:18:38 EDT,3386,821,1093,"Austin, TX"
7788,RT @BobShrum: @realDonaldTrump Interrupting is a bad idea.,09/26/2016 21:18:38 EDT,0,356,384,"Milwaukee, WI"
13310,"RT @rolandsmartin: BOOM! @RealDonaldTrump took the bait. @HillaryClinton lays out the Americans who lost homes. Donald says, ""That's... htt…",09/26/2016 21:18:41 EDT,1128,172,1314,NC
11586,"RT @KeithOlbermann: So Trump doesn't contest Hillary's $15m loan-from-Dad claim but dismisses it as a ""small loan.""",09/26/2016 21:18:42 EDT,4062,197,505,"Georgia, USA"
18177,"She's not ""exhilarating,"" but she can put a baby to bed",09/26/2016 21:18:42 EDT,3834,669,372,NYC
1921,I love that Hillary's just talking right over Trump like he doesn't exist. #DebateNight #Debates,09/26/2016 21:18:43 EDT,813,313,188,Oregon
16425,This is hilarious. #DebateNight,09/26/2016 21:18:43 EDT,2836,187,666,New York City
4185,"if you mute this debate it looks like the worst version of blind date ever 

#debatenight #debates #Debates2016",09/26/2016 21:18:43 EDT,718,530,355,CA
15314,@TEN_GOP hahaha,09/26/2016 21:18:45 EDT,185,400,474,Chicago
21154,"Hillary: Attacks Trump for rooting for housing crisis. Says he said he'd buy those houses

Trump: It's called business

#PresidentialDebate",09/26/2016 21:18:47 EDT,7991,538,1093,"Revelo, KY"
14740,RT @LaurenCohan: sunday with my sis #nymood #flowerpower #crystalcreepy #elizadesigns https://t.co/E4pGsmJoBn,09/26/2016 21:18:47 EDT,179166,1314,1101,West Virginia
11586,"RT @BetteMidler: Oh, look, Hillary invited her friends Sanity and Experience to the debate.",09/26/2016 21:18:47 EDT,4062,197,505,"Georgia, USA"
21211,"Clinton's plan: ""10 million new jobs"" true

https://t.co/bNXVdfCdh1

#debates #debatenight #Debates2016",09/26/2016 21:18:48 EDT,21,104,281,"Georgia, USA"
8661,@claireyski you would make a cruel Lord of the underworld,09/26/2016 21:18:49 EDT,416,153,378,Chicago
20695,RT @Bencjacobs: Donald Trump just said in the debate that he didn't say this https://t.co/nJUGrTkBhM,09/26/2016 21:18:49 EDT,55,214,280,"Red Hook, NY"
9136,I'm a great believer in all forms of energy - DT ??? #SheSlays #debatenight,09/26/2016 21:18:50 EDT,242,699,103,"NYC/Portland, OR"
8753,RT @Keegan_Bradley: Arnold Palmer is the blue print for every PGA tour player/golfer in the world. Proud to have known him. He's an America…,09/26/2016 21:18:50 EDT,2352,354,1043,"Chicago, IL"
15927,"@JeffyMRA @businessinsider  Hey he is ""powering through"" a cold",09/26/2016 21:18:50 EDT,349,63,197,"Wylie, TX"
13310,"RT @CNBC: Clinton: Donald Trump ""rooted for the housing crisis"", said he hoped it collapsed

Trump: ""That's called business, by the way"" ht…",09/26/2016 21:18:51 EDT,1129,172,1314,NC
15909,RT @RandPaul: How can Hillary say she is for jobs when she has stated she will put Kentucky coal miners out of business? #debatenight https…,09/26/2016 21:18:52 EDT,1342,2015,1058,Tuscaloosa || Knoxville
12158,This investment in infrastructure idea sounds interesting. Tell me more... #Debates2016,09/26/2016 21:18:53 EDT,1346,10352,372,Atlanta
20952,"""Never going back to what got us in trouble in the first place."" @HillaryClinton #NeverTrump",09/26/2016 21:18:53 EDT,179,349,281,"Cedar Rapids, IA"
7788,"RT @rickklein: ""semi-exact.""",09/26/2016 21:18:53 EDT,0,356,384,"Milwaukee, WI"
11586,"RT @David_J_Bier: Trump says that he will lower taxes, after promising tons of new tariffs... which are taxes. #Cato2016",09/26/2016 21:18:53 EDT,4062,197,505,"Georgia, USA"
21025,diSASter #Debates2016,09/26/2016 21:18:53 EDT,276,310,231,Seattle
17565,RT @realDonaldTrump: We should be focused on magnificently clean and healthy air and not distracted by the expensive hoax that is global wa…,09/26/2016 21:18:54 EDT,78001,744,1421,Chicago
21810,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,09/26/2016 21:18:54 EDT,2697,453,774,"Washington, DC"
11284,Bad PR is killer to a business ;) https://t.co/fHfSasVy5Q,09/26/2016 21:18:55 EDT,259,626,3681,"Sioux Falls, SD"
13310,RT @Wolfiesmom: I’m ready. 🍸#debates #debatenight https://t.co/cuoUHBPUH0,09/26/2016 21:18:55 EDT,1130,172,1314,NC
22724,@iamacameron I know it's insane,09/26/2016 21:18:55 EDT,42308,2826,827,"brooklyn, ny"
6207,"Solar is not the future, at least not in the next 8 years.",09/26/2016 21:18:55 EDT,957,1447,2070,"Midland, TX"
18985,"RT @DebraMessing: Now this is what a President sounds like. So proud #ImWithHer  She is clear, focused, hopeful, disciplined. #debate",09/26/2016 21:18:56 EDT,99,343,962,"Merced, California"
14962,@emnoelleoc Impressive,09/26/2016 21:18:56 EDT,527,222,512,Connecticut
1921,RT @PolitiFact: LIVE FACT-CHECK: Clinton mostly right on Trump climate change hoax line. https://t.co/yNm7MTLbV1 https://t.co/hmwTo21WVN,09/26/2016 21:18:58 EDT,813,313,188,Oregon
8810,RT @politifactlive: LIVE FACT-CHECK: Clinton mostly right on Trump climate change hoax line. https://t.co/gbhjG2qDi3 https://t.co/uYBnsIiBCZ,09/26/2016 21:18:58 EDT,3348,812,1898,"Staten Island, NY"
8337,"Presidential Debate Drinking Game: - the-great-trevor: When the debate starts, start drinking and don’t... https://t.co/FVvGL7en52",09/26/2016 21:18:59 EDT,2382,292,383,"Labelle, FL"
21859,RT @lazlothebuzz: That's called business #debatenight rooting for a housing collapse??? Jesus,09/26/2016 21:19:00 EDT,19470,1128,1386,"Kansas City, MO"
7912,@snort_cobain I just died a little 😭,09/26/2016 21:19:00 EDT,1686,1353,2416,"deep creek lake, maryland"
10522,"RT @MikeGrunwald: Trump: ""The jobs are leaving in bigger numbers than ever.""
Reality: https://t.co/0NhLttRXuF",09/26/2016 21:19:01 EDT,396,333,282,"Bloomington, IN"
19259,Jill Stein is live right now on Facebook and has more than 7000 viewers https://t.co/P5dQ6mfVAm,09/26/2016 21:19:01 EDT,771,901,998,"Miami, FL"
16450,"RT @LivingOnChi: Jill:""The Green New Deal will create 20M living-wage jobs and move us to 100% clean energy. #occupythedebates https://t.co…",09/26/2016 21:19:01 EDT,14850,687,1556,"7th Circle of Hell, IN"
22220,"She's coming off as unflappable so far. All I could ask for. Masterful knowledge of facts doesn't hurt either, though.",09/26/2016 21:19:01 EDT,2038,1522,461,"Chicago, IL"
13310,RT @thehill: Top election model predicts Clinton will easily win the White House: https://t.co/nrVbAqVxWL https://t.co/bhmzLRHxIU,09/26/2016 21:19:01 EDT,1131,172,1314,NC
14740,"RT @LaurenCohan: very happy that I just made my donation to @kcrw, I listen to you wherever I am... 🤓",09/26/2016 21:19:02 EDT,179166,1314,1101,West Virginia
16449,Oh Donald Trump sustainability projects are worth losing money over. #debates,09/26/2016 21:19:02 EDT,10494,516,606,Indiana
5660,"RT @vdare: ""I have a grandchild so I get to be president k thx bye"" #debatenight",09/26/2016 21:19:02 EDT,37649,2514,4473, 
15101,#FactChecking https://t.co/nxUbWpDqFm,09/26/2016 21:19:02 EDT,4143,384,309,Oregon
11692,@cheney_julie the Warr's will be at the border welcoming you home!,09/26/2016 21:19:03 EDT,1695,149,303,Georgia
11586,"RT @notnathan: Entire bar after ""trumped up trickle down"" comment #debatenight https://t.co/mOncndu6z0",09/26/2016 21:19:03 EDT,4062,197,505,"Georgia, USA"
10719,"RT @RalstonReports: Trump can't stop himself.

Hillary packing several needles into each answer.",09/26/2016 21:19:03 EDT,1762,11026,2132,The islets of Langerhans
16434,Every effing thing is a disaster. #ImWithHer,09/26/2016 21:19:04 EDT,1591,765,1116,Savannah 
8889,#factcheck #thankshuffpo  https://t.co/PdBPdIT75y,09/26/2016 21:19:04 EDT,2810,518,925,"Minneapolis, MN"
21817,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,09/26/2016 21:19:04 EDT,198,175,395,"Washington, DC"
11594,"He's starting to get frazzled. She's getting under his skin already! #Debates
#Debates2016
#debatenight",09/26/2016 21:19:05 EDT,871,526,629,Atlanta
13310,"RT @EllenBarkin: ""The companies are all leaving...I should know. I forced all my companies to leave""",09/26/2016 21:19:05 EDT,1132,172,1314,NC
6680,RT @mkfeeneyASU: I like that she kept talking when he interrupted her #debatenight,09/26/2016 21:19:05 EDT,3112,734,960,"Bryan, Texas"
22796,"RT @themattgalloway: Crooked Kevin, outsourcing his dinner to China. https://t.co/csgl5jAoOT",09/26/2016 21:19:05 EDT,48474,2106,681,"Lawrence, KS"
2437,MOVIE MANIACS-EVIL ASH-2001-BRUCE CAMPBELL-MINI-POSTER&amp;STAND-UNIQUE-NEW-RATRE~!~ #TV #Movie https://t.co/Ylm6cgkR3C https://t.co/pTkUAzD8mN,09/26/2016 21:19:05 EDT,308518,165080,169577,Nevada
2501,“Some country is going to be the clean energy economy” Clinton’s first joke. China’s already there. #Solyndra #debates,09/26/2016 21:19:06 EDT,152,1650,761,"Washington, DC."
15909,"RT @TomiLahren: And Hillary is still blaming George W. Dude, move on. #debatenight",09/26/2016 21:19:08 EDT,1342,2015,1058,Tuscaloosa || Knoxville
18144,Trump can only be semi-exact at best #Debates2016,09/26/2016 21:19:08 EDT,99,206,116,"Illinois, USA"
3806,"Did Trump do Coke before going on stage 
He's snorting crazy sounds!
@realDonaldTrump",09/26/2016 21:19:09 EDT,126,158,304,San Francisco
8187,RT @ddale8: Donald Trump just denied that he calls climate change a Chinese hoax. His own tweet: https://t.co/KKPjyrWGDS,09/26/2016 21:19:09 EDT,1085,446,663,"Minneapolis, Minnesota"
11716,RT @Varneyco: .@realDonaldTrump: our politicians have done nothing to stop businesses from leaving because of their special interests #deba…,09/26/2016 21:19:09 EDT,2,70,52,"Charlotte, NC"
4249,RT @jonlovett: Here's Trump saying what he just said he didn't say. https://t.co/AZTAxPzqWT,09/26/2016 21:19:10 EDT,1404,307,1054,"San Francisco, CA"
1756,What the fuck does semi-exact mean? #TinyHands #DebateNight,09/26/2016 21:19:10 EDT,2850,151,339,Philadelphia
13541,RT @igorvolsky: Trump talking about bringing back American manufacturing? Look at where he manufactures his ties! #debunkdonald https://t.c…,09/26/2016 21:19:11 EDT,6544,528,1081,Michigan
18329,#DicksOut https://t.co/h6c3v5K7A7,09/26/2016 21:19:12 EDT,8512,578,493,Los Angeles
1591,"@seatentsina @KaijuJoe I'm wondering how long it's going to be before a serious trump melt down tho, if he can't even make 20 minutes w/o",09/26/2016 21:19:12 EDT,9871,57,87,philadelphia
14740,RT @LaurenCohan: i can relate. https://t.co/mpaFegrShY,09/26/2016 21:19:13 EDT,179166,1314,1101,West Virginia
11586,"RT @HillaryClinton: Having a small business owner for a dad may not get you multi-million-dollar bailouts, but it does teach you the value…",09/26/2016 21:19:13 EDT,4062,197,505,"Georgia, USA"
3632,"RT @realDonaldTrump: This very expensive GLOBAL WARMING bullshit has got to stop. Our planet is freezing, record low temps,and our GW scien…",09/26/2016 21:19:14 EDT,625,60,374,"Los Angeles, CA"
12851,"RT @chrislhayes: Dude, it's still on your twitter account https://t.co/lec4C7peJo",09/26/2016 21:19:14 EDT,18,149,268,"Los Angeles, CA"
13152,A2: I think what people really mean when they worship failure is that they value resiliency..&amp; it's good to be resi… https://t.co/ecLEbN0buI,09/26/2016 21:19:14 EDT,9610,827,330,"Hudson Valley, NY"
16496,#SemiExact,09/26/2016 21:19:14 EDT,2627,309,334,"Austin, Texas"
4641,#I believe in of all forms of energy.# @realDonaldTrump  #Debates,09/26/2016 21:19:15 EDT,101,981,1699,"Nashville, TN"
16449,"""Semi-Exact"" #debatenight",09/26/2016 21:19:15 EDT,10494,516,606,Indiana
13042,@annehelen @carmenmmachado Hope no one is drinking every time she gets interuppted.,09/26/2016 21:19:15 EDT,681,430,565,Iowa
20952,"RT @theGrio: ""My father gave me a very small loan to start my company."" For how many people in this country is $14 million small? #Debate20…",09/26/2016 21:19:16 EDT,179,349,281,"Cedar Rapids, IA"
14645,Cool partnership #arts https://t.co/ZjJyjqyawi,09/26/2016 21:19:16 EDT,20,320,815,"Des Moines, IA"
14549,@OnlyCardsTalk Maybe this will be the nail in the coffin of this season.,09/26/2016 21:19:17 EDT,292,62,104,"Omaha, NE"
7788,"RT @RuthMarcus: And now, Secretary Clinton becomes....She.",09/26/2016 21:19:18 EDT,0,356,384,"Milwaukee, WI"
17695,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,09/26/2016 21:19:19 EDT,1714,19457,205,SF
864,"Someone should tally the # of times Trump says ""catastrophe"" or ""disaster."" #NeverHilary #ReluctantTrumper",09/26/2016 21:19:18 EDT,1310,576,1147,Gig Harbor
11219,RT @PolitiFact: Clinton said Trump had wanted a housing crash to happen. He did express that. https://t.co/4dpddAQn9u,09/26/2016 21:19:19 EDT,1764,506,736,"Louisville, KY"
17527,"Seemed like he interrupted her without, somehow, being aware of where that sentence was going. https://t.co/GEIFzwzqa9",09/26/2016 21:19:19 EDT,1338,628,227,"Philadelphia, PA"
4662,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,09/26/2016 21:19:20 EDT,1429,2478,1202,Los Angeles
21859,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,09/26/2016 21:19:20 EDT,19470,1128,1386,"Kansas City, MO"
6772,"RT @LFFriedman: ""She talks about solar panels. We invested in a solar company... that was a disaster"" --Trump says ""our energy policies are…",09/26/2016 21:19:21 EDT,7609,1869,1675,"Boston, MA"
329,"RT @washingtonpost: Fact check: Trump’s false claim he built his empire with a ""small loan"" from his father https://t.co/3vbDQYsAam",09/26/2016 21:19:21 EDT,194,114,91,United States
21135,RT @wtflanksteak: This human corn cob can't give a single fact or figure. #debatenight,09/26/2016 21:19:22 EDT,968,904,790,Massachusetts
21718,"“seven and a half years to be semi-exact” - Donald, trying to be factually accurate",09/26/2016 21:19:23 EDT,4449,1845,778,"Palo Alto / San Francisco, CA"
3570,"RT @ozy: ""Donald was one of the people who rooted for the housing crisis."" - @HillaryClinton #HofDebate16",09/26/2016 21:19:23 EDT,250,80,193,San Francisco Bay Area
3234,@francieml am I right? He is struggling and can't answer a straight question,09/26/2016 21:19:25 EDT,733,4681,3150,"Laguna Beach, CA"
13253,"Another sentimental argument and bitter love
Fucked without a kiss again, dragged it through the mud",09/26/2016 21:19:25 EDT,416,64,75,"Hollywood, FL"
17695,RT @brentmessenger: Apparently @realDonaldTrump doesn't believe this position anymore. #debatenight https://t.co/VKlQuhA6A9,09/26/2016 21:19:26 EDT,1715,19457,205,SF
10167,"RT @BilawalHouseKhi: #PPP voices support to democracy, democratic institutions in country: Qamar Zaman Kaira

https://t.co/R8TDfZZ5Ld",09/26/2016 21:19:26 EDT,5777,156,156,New York
8543,https://t.co/yUC3BE1Gov,09/26/2016 21:19:26 EDT,1431,234,358,"Rockford, IL"
2975,"RT @Lowell_Downey: #Don King #DonaldTrumpforPresident Here's the Real #Trump #NYTimes Don King, Who are you calling Master? Trump the despo…",09/26/2016 21:19:26 EDT,62,67,83,"Napa, CA"
11586,RT @CGasparino: First punch landed by @HillaryClinton on @realDonaldTrump s inherited wealth #debatenight,09/26/2016 21:19:27 EDT,4062,197,505,"Georgia, USA"
6029,If I don't see a temper tantrum tonight I'm going to be massively disappointed #Debates,09/26/2016 21:19:28 EDT,708,61,228,Texas
22679,RT @MrLARIATO: https://t.co/inldW0rQc1,09/26/2016 21:19:29 EDT,2098,124,104,"Lancaster, PA"
2501,“Semi-exact” is my new standard. #debates #debatenight,09/26/2016 21:19:29 EDT,152,1650,761,"Washington, DC."
21718,"RT @mviser: ""I do not say that.” He did say that: https://t.co/Q09PUUz7r6",09/26/2016 21:19:30 EDT,4449,1845,778,"Palo Alto / San Francisco, CA"
11219,RT @PolitiFact: LIVE FACT-CHECK: Clinton mostly right on Trump climate change hoax line. https://t.co/yNm7MTLbV1 https://t.co/hmwTo21WVN,09/26/2016 21:19:30 EDT,1764,506,736,"Louisville, KY"
18985,"RT @HillaryClinton: Economists project that Trump’s plans would add more than $5,000,000,000,000 to the national debt. That's ""trillion"" wi…",09/26/2016 21:19:30 EDT,101,343,962,"Merced, California"
21025,'to be semi-exact' donald tells the first truth in 15 months #Debates2016,09/26/2016 21:19:30 EDT,276,310,231,Seattle
6425,"Observations from my 15 yr old 1st time debate watcher: ""Is he in a love triangle with China and Russia?"" #PresidentialDebate",09/26/2016 21:19:32 EDT,280,302,1431,"Houston, TX"
11594,"#Debates
#Debates2016
#debatenight https://t.co/TE1b50tKeY",09/26/2016 21:19:32 EDT,871,526,629,Atlanta
1921,"RT @mviser: ""I do not say that.” He did say that: https://t.co/Q09PUUz7r6",09/26/2016 21:19:32 EDT,813,313,188,Oregon
18203,RT @shadihamid: Everyone on my Twitter feed seems to think Trump is doing bad. Which almost certainly means he's doing well,09/26/2016 21:19:32 EDT,1015,1323,876,"Eugene, Oregon"
12065,"RT @chrislhayes: Dude, it's still on your twitter account https://t.co/lec4C7peJo",09/26/2016 21:19:33 EDT,2290,1229,189,North Carolina
6762,Semi-exact Kinda Life #debate,09/26/2016 21:19:33 EDT,3049,1558,1855,Wellfleet-Brooklyn
17565,RT @Lesdoggg: For real? https://t.co/2MYbNfqNIT,09/26/2016 21:19:34 EDT,78002,744,1421,Chicago
18144,Instant fact-check y'all https://t.co/brpY3lb8VU,09/26/2016 21:19:34 EDT,99,206,116,"Illinois, USA"
13367,"""That's called doing business"" - @realDonaldTrump on his wish for the housing market to collapse #Debates2016 #TeamHillary #HILLorado",09/26/2016 21:19:34 EDT,231,163,131,"Carbondale, CO"
7788,SHE'S GOT HIM!!!!!!! #DebateNight,09/26/2016 21:19:35 EDT,0,356,384,"Milwaukee, WI"
11586,RT @becketybeck: #trump calls $14 million loan from his father a small loan. Shows he is completely disconnected from the average American,09/26/2016 21:19:35 EDT,4062,197,505,"Georgia, USA"
11716,"RT @Varneyco: .@HillaryClinton: ""we have come back from the abyss... We can't go back to the policies that have failed us"" #debatenight",09/26/2016 21:19:36 EDT,2,70,52,"Charlotte, NC"
15909,RT @TomiLahren: Don't bring your damn fortune cookies into this country without paying the price! #debatenight,09/26/2016 21:19:36 EDT,1342,2015,1058,Tuscaloosa || Knoxville
11378,RT @politifactlive: LIVE FACT-CHECK: Clinton mostly right on Trump climate change hoax line. https://t.co/gbhjG2qDi3 https://t.co/uYBnsIiBCZ,09/26/2016 21:19:36 EDT,985,208,342,"Louisville, KY"
