userID,text,created_at,favorite_count,followers_account,friends_count,location
15592,FU Toronto..you were lucky to get that..,10/04/2016 21:40:59 EDT,366,1128,463,Los Angeles
16931,RT @verydumbgirl: american politics is nothing more than snake tongued black magic and the only thing that's real is the collective beating…,10/04/2016 21:41:01 EDT,4139,404,199,des moines
9047,"RT @KatiePavlich: ""Law enforcement in this country is a force for good"" -Pence #VPDebate",10/04/2016 21:41:03 EDT,1087,380,225,"New York, New York"
5322,"RT @timkaine: “People shouldn’t be afraid to bring up issues of bias in law enforcement...if you’re afraid to have the discussion, you’ll n…",10/04/2016 21:41:03 EDT,85,384,46,"Tulsa, OK"
14242,And Mike Pence nails the #Deplorables rebuttal. #VPDebate,10/04/2016 21:41:04 EDT,26943,8875,3095,"Washington, D.C., and Missouri"
1921,Most illegal immigrants come in by getting visas &amp; overstaying them. Trump's plan won't stop that. #VPDebate,10/04/2016 21:41:04 EDT,839,313,192,Oregon
5322,RT @HillaryClinton: Implicit bias is real. It hurts Americans. Anyone who'd outright deny its existence is unfit for the White House. #VPDe…,10/04/2016 21:41:08 EDT,85,384,46,"Tulsa, OK"
10990,"RT @kenvogel: Tim Kaine did a good job memorizing &amp; reciting Trump's most offensive comments of the campaign to date, &amp; it's quite a list.",10/04/2016 21:41:09 EDT,379,27,163,Colorado
9064,Pence is now challenging Kaine on which candidate has hurled the most insults. Is there a count somewhere?,10/04/2016 21:41:11 EDT,1165,10300,1406,NYC
6425,"@WesleyLowery Particularly when the video of the murder of Mr. Scott, appears to show a Caucasian officer behind the gun that killed him.",10/04/2016 21:41:11 EDT,375,309,1450,"Houston, TX"
10306,Trump does insult everyone how can anyone defend him??? #VPDebate,10/04/2016 21:41:12 EDT,454,158,113,Queens N.Y.
21154,I JUST yelled this at the screen! https://t.co/A7LeVHB1qH,10/04/2016 21:41:13 EDT,8297,542,1127,"Revelo, KY"
7650,"@JeffreyGoldberg no, he's not. He's basically just saying ""BFD"" https://t.co/xt4gNMsm9z",10/04/2016 21:41:13 EDT,2374,261,691,VA
12605,Chinese road workers unearth nest of FORTY-THREE fossilised dinosaur eggs https://t.co/lr4f73wxca,10/04/2016 21:41:16 EDT,30,365,337,"Seattle, Wa"
1597,RT @GovMikeHuckabee: Kaine is planned and canned.  Pence is relaxed and ready.  Kaine seems angry.  Pence clearly bought A game.,10/04/2016 21:41:16 EDT,66,333,205,"Pittsburgh, PA"
4017,#VPDebate Kaine should calm down,10/04/2016 21:41:16 EDT,657,1225,958,California
7128,RT @charliekirk11: Pence is arguing for basic enforcement of current immigrations laws. This should not be political issue. This should be…,10/04/2016 21:41:16 EDT,91,97,150,"Lexington Park, MD"
14322,"Thanks for chatting with our #nyustern #mba class, @zefrank !",10/04/2016 21:41:19 EDT,699,1806,737,"New York, NY"
5322,"RT @HillaryClinton: ""The policies of this administration have driven this economy into a ditch.” —Pence

Nope. #VPDebate https://t.co/nuvHJ…",10/04/2016 21:41:19 EDT,85,384,46,"Tulsa, OK"
22275,RT @TaliOsteen: Let's all remember #MikePence is the guy who wanted to pass a bill requiring women to hold funerals for babies they miscarr…,10/04/2016 21:41:22 EDT,3075,107,295,"Providence, RI"
16100,RT @NotKennyRogers: Tim Kaine seems like the kind of guy who would call into a radio station hoping to win Cher tickets. #VPDebate,10/04/2016 21:41:25 EDT,3480,395,413,"Hays, KS"
4136,RT @PerfectPatches: If Trump said those things??? It's on tape that he did! #VPDebate,10/04/2016 21:41:30 EDT,103,284,665,"Truckee, CA"
15699,@jemelehill https://t.co/dnPYJawYbc,10/04/2016 21:41:30 EDT,163,256,774,"Marksville, La"
9803,RT @jenstatsky: THIS IS AN INSANE THING TO RETWEET WHEN YOU ARE RUNNING FOR PRESIDENT OF THE UNITED STATES https://t.co/ZaoqAxFz7B,10/04/2016 21:41:33 EDT,7818,455,331,"New York, NY"
1597,RT @RussGallo: Who the hell is @jaketapper ? https://t.co/OLFWH0qqUF,10/04/2016 21:41:34 EDT,66,333,205,"Pittsburgh, PA"
240,"#Trump *DID* say every one of those things, #Pence. Verbatim quotes are not insults, you gutless lying fake.
#VPDebate",10/04/2016 21:41:36 EDT,530,64746,955,Arizona
9047,"RT @FrankLuntz: Who's winning the #VPDebate so far?

• 16 say Pence
• 10 say Kaine

Why?Pence is talking about what he's for, Kaine only wh…",10/04/2016 21:41:37 EDT,1088,380,225,"New York, New York"
22275,"RT @asmamk: Pence (the IN Gov who did not want any Syrian refugees in his state) seems to question the idea that people have ""implicit bias…",10/04/2016 21:41:37 EDT,3076,107,295,"Providence, RI"
15754,@LaurenNicole515 I think we should https://t.co/rFdX5uGKxX,10/04/2016 21:41:37 EDT,4434,230,120,Kansas City 
10306,wtf is a sancutaury city?!!?  #VPDebate,10/04/2016 21:41:38 EDT,454,158,113,Queens N.Y.
21161,RT @JuddApatow: I have decided to hire security whenever I have more than 9 million dollars worth of jewels on me.  Better safe tha… ,10/04/2016 21:41:40 EDT,24663,2357,928,"Silicon Valley, CA USA"
1921,Here's Pence crybabying about Clinton's insults again. #VPDebate,10/04/2016 21:41:41 EDT,839,313,192,Oregon
12493,@timkaine you are so vile. We have your Hilly &amp; Billy style wide open. We KNOW what that your plan is throw at them what YOU are doing,10/04/2016 21:41:42 EDT,19890,744,1403,"York, ME"
19374,"Vice presidental debate between Kaine, Pence: Live updates @pennlive https://t.co/CPuwatBKuM",10/04/2016 21:41:42 EDT,10054,1569,2375,"Harrisburg, Pa."
14519,I'm just over here waiting for Pence to defend HEA 1337 in this amazing debate.  #VPDebate https://t.co/baUvpew7td,10/04/2016 21:41:45 EDT,1197,723,1171,Indianapolis
10777,"Pence's  ""avalanche of insults"" remark is really avalanche of truth",10/04/2016 21:41:46 EDT,54,16,69,"Sarasota, FL"
20952,"Pence is defending Trump's insults as ""not as bad"" as @HillaryClinton 's? ""Small potatoes"" compared to Clinton's? #VPdebate2016",10/04/2016 21:41:47 EDT,216,352,282,"Cedar Rapids, IA"
7128,RT @charliekirk11: Did Hillary apologize to the BENGHAZI VICTIMS FAMILIES? #VPDebate,10/04/2016 21:41:47 EDT,92,97,150,"Lexington Park, MD"
9508,"GOP in lala land. Quoting someone's racists, sexists remarks word for word is not an insult. This is insulting American intelligence.",10/04/2016 21:41:48 EDT,1522,166,427,new york
22275,@RexHuppke @SopanDeb you catch the @mike_pence acknowledgement of what @timkaine said #VPDebate #eyebrowraise https://t.co/yJ6MYuIKLC,10/04/2016 21:41:48 EDT,3077,107,295,"Providence, RI"
10282,"RT @_emily_huff: If you're not going to give effort to better our friendship or relationship, exit my life.",10/04/2016 21:41:48 EDT,16482,476,554,"Pensacola, Florida"
21161,RT @HillaryClinton: Implicit bias is real. It hurts Americans. Anyone who'd outright deny its existence is unfit for the White House. #VPDe…,10/04/2016 21:41:49 EDT,24664,2357,928,"Silicon Valley, CA USA"
12605,https://t.co/FvbitxDyqO,10/04/2016 21:41:51 EDT,30,365,337,"Seattle, Wa"
6772,"RT @HillaryPix: Hours Before VP Debate, Crybaby #Trump Melts Down And Blames Hillary Clinton For His Tax Cheating.
https://t.co/dZSMjrwK8H",10/04/2016 21:41:52 EDT,7694,1876,1685,"Boston, MA"
11586,"RT @VoteHillary2016: When @Mike_Pence says he and @realDonaldTrump won't raise taxes, he's lying. https://t.co/ar1NMGCcse #VPDebate",10/04/2016 21:41:53 EDT,4592,238,531,"Georgia, USA"
21161,"RT @christinelu: While in Congress, @mike_pence voted against equal pay for women THREE times. #VPDebate #ImWithHer https://t.co/5MgyM6h1Bi",10/04/2016 21:41:55 EDT,24665,2357,928,"Silicon Valley, CA USA"
17840,RT @JeffreyGoldberg: Is Mike Pence actually denying the fact that Donald Trump insults people?,10/04/2016 21:41:56 EDT,2479,67305,581,Here and there. Usually NYC.
17527,".@eaton I suspect he has a bad case of ""racism is evil and I'm not evil, so I can't be racist, now let's never discuss this again"" syndrome.",10/04/2016 21:41:56 EDT,1356,631,226,"Philadelphia, PA"
21154,RT @chucktodd: Why did Pence let Kaine's monologue about Trump's litany of insults un responded to just now?,10/04/2016 21:41:57 EDT,8298,542,1127,"Revelo, KY"
22634,RT @TumbIrHumor: so play your cards right https://t.co/D69bwG9oob,10/04/2016 21:41:57 EDT,25251,291,268,Washington
13580,RT @PFF_College: #Tennessee QB Josh Dobbs leads the nation with seven TD passes thrown while under pressure this season. https://t.co/ifo7P…,10/04/2016 21:42:00 EDT,10867,510,576,
17641,RT @cthagod: Snoop Dogg trill since 92. #HipHopAwards,10/04/2016 21:42:00 EDT,3240,1159,442,Detroit
9064,Ask and you shall receive - there is a count https://t.co/7ySD77ucDt,10/04/2016 21:42:01 EDT,1165,10300,1406,NYC
8113,RT @kristend_33: I wish these aliens would beam @realDonaldTrump and @GovPenceIN up. #VPDebate,10/04/2016 21:42:01 EDT,2561,938,1161,"Providence, RI"
1597,@RussGallo @AnneGallo @jaketapper HaHa good one Gallo!!,10/04/2016 21:42:03 EDT,66,333,205,"Pittsburgh, PA"
14427,CringeFest 2016 #VPDebate #fb,10/04/2016 21:42:03 EDT,18,124,214,"Nashville, TN"
4017,#VPDebate keep families together #HRC2016,10/04/2016 21:42:06 EDT,657,1225,958,California
1526,"RT @ddale8: Mike Pence is accusing Tim Kaine of uttering an ""avalanche of insults"" for literally listing Donald Trump quotes.",10/04/2016 21:42:07 EDT,618,583,1406,"Lititz, PA"
12493,@timkaine you did not...,10/04/2016 21:42:07 EDT,19890,745,1403,"York, ME"
9776,"RT @scottEweinberg: Kaine cited a litany of Trump's own quotes, and Pence called that an insult. Wow.",10/04/2016 21:42:08 EDT,2869,424,983,"West Virginia, USA"
1526,"RT @JessicaStoneTV: ""I apologize"" ""I forgive you"" wow so refreshing #VPDebate",10/04/2016 21:42:10 EDT,618,583,1406,"Lititz, PA"
11586,"RT @TheRickyDavila: Tim Kaine: We will build the bonds of understanding between communities and the police force. 

#VPDebate #ImWithHer",10/04/2016 21:42:14 EDT,4593,238,531,"Georgia, USA"
4136,"RT @Dannykons: Oof, Pence is so playing mind games. Taking all the horrible things Trump has said, and making it seem like Kaine is insulti…",10/04/2016 21:42:16 EDT,103,284,665,"Truckee, CA"
1597,RT @KatiePavlich: Kaine doesn't like repeating things Trump said about women in front of his wife/daughter but lets them around Bill Clinto…,10/04/2016 21:42:17 EDT,66,333,205,"Pittsburgh, PA"
10950,Holy shit! Donald Trump is endorsing debate preparation! https://t.co/NkEi5iThyF,10/04/2016 21:42:18 EDT,103,121,199,"Westminster, CO"
10282,RT @EDMvibess: RT if you wish you were in this crowd 😎👋 https://t.co/m4Ej9HNQ5S,10/04/2016 21:42:19 EDT,16482,476,554,"Pensacola, Florida"
10777,"Pence's  ""avalanche of insults"" remark is really avalanche of truth. #VPDebate",10/04/2016 21:42:19 EDT,54,16,69,"Sarasota, FL"
12605,https://t.co/Oep5ZLcHVr,10/04/2016 21:42:19 EDT,30,365,337,"Seattle, Wa"
20952,What has Trump ever apologized for? #VPdebate2016,10/04/2016 21:42:20 EDT,216,352,282,"Cedar Rapids, IA"
7750,I feel that Tim Kaine has had a lot of caffeine.,10/04/2016 21:42:24 EDT,2987,675,1054,Chicago
14822,RT @orgy_porgy: Elaine is the debate host we've always needed,10/04/2016 21:42:25 EDT,11583,803,1005,"Houston, Texas"
17565,RT @PolitiFact: LIVE FACT-CHECK: Wrong to say Clinton-Kaine are for open borders. False. https://t.co/aYX7JEBN6B https://t.co/aw222qmYHJ,10/04/2016 21:42:25 EDT,78439,754,1426,Chicago
12493,"RT @TeamTrump: “Police officers are the BEST of us. Law enforcement in this country is a force for GOOD."" - @mike_pence #VPDebate #BigLeagu…",10/04/2016 21:42:25 EDT,19890,745,1403,"York, ME"
11586,RT @BettyBowers: Mike Pence is a “give to the poor what little that trickles down to them” type self-congratulatory Christian. Jesus is not…,10/04/2016 21:42:25 EDT,4593,238,531,"Georgia, USA"
1597,"RT @DavidWohl: Mike #Pence: calm, cool, collected, informed and confident. Tim #Kaine: Snarky, juvenile, ill-informed and obnoxious. #VPDeb…",10/04/2016 21:42:28 EDT,66,333,205,"Pittsburgh, PA"
12559,"@FoxNews @mike_pence  Please stop interrupting Senator Kane you are a snarky twit, just like Hilliary",10/04/2016 21:42:28 EDT,7,24,59,Connecticut
14675,Yes we all need too pay attention to the underlying message!! https://t.co/XNwumQ0Jri,10/04/2016 21:42:30 EDT,6527,211,2295,Blackshear GA
20952,"RT @HillaryClinton: Trump has called Mexicans “racists” and “criminals.” He’s called women “fat pigs.”

This man has no business being pres…",10/04/2016 21:42:30 EDT,216,352,282,"Cedar Rapids, IA"
19878,Mom said she's gonna go crazy if she sees one of these clowns😂,10/04/2016 21:42:31 EDT,18988,725,621,Iowa
9047,RT @MattePrints: Elaine has got these boys under CONTROL #Elaine2016 #VPDebate,10/04/2016 21:42:31 EDT,1088,380,225,"New York, New York"
20020,I HAVE SAID THIS FROM DAY ONE... FYI. https://t.co/754eFXZsAd,10/04/2016 21:42:31 EDT,2678,706,622,"Chattanooga,TN"
8899,"RT @nowthisnews: Michelle Obama is an expert at trolling Donald Trump

*Mic taps* are the new *mic drops* https://t.co/6Rv2k4cW0Y",10/04/2016 21:42:32 EDT,1944,467,257,United States
12547,"....and was also accused of saying “not another one”, when the staff member announced she would transition. a tribunal has heard.",10/04/2016 21:42:35 EDT,35860,290,302,"Collinsport, Maine"
11660,#vpdebate YES PENCE!!! FREE THE DEPLORABLES.,10/04/2016 21:42:37 EDT,1928,253,947,"Georgia, USA"
19374,"RT @davidaxelrod: Interesting, both candidates already have inserted actual people more than either presidential candidate did in an entire…",10/04/2016 21:42:39 EDT,10057,1569,2375,"Harrisburg, Pa."
12547,The former managing director of Bodnant Welsh Food (@FoodCymru) in the  UK Chris Morton referred to a transgender staff member as “it”....,10/04/2016 21:42:39 EDT,35860,290,302,"Collinsport, Maine"
4023,RT @EstephaniCano: La actitud tranquila y ahora compasiva de #Pence sobre la tensión racial en el país contrastan con el discurso oscuro de…,10/04/2016 21:42:40 EDT,1801,91,205,"Los Angeles, California"
240,"""Avalanche of insults"": It's the distraction from facts and issues du jour.",10/04/2016 21:42:41 EDT,530,64746,955,Arizona
4136,RT @RandyOnEd: Pence tries to say that Trump isn't running an insult based campaign. Has he not been listening? #VPdebate2016,10/04/2016 21:42:41 EDT,104,284,665,"Truckee, CA"
1921,You can't compare Trump's racism &amp; racist comments to Clinton's denouncing Trump's racist supporters. It's not the same thing. #VPDebate,10/04/2016 21:42:43 EDT,839,313,192,Oregon
20952,"RT @NARAL: Pence calls @HillaryClinton's ads ""insult-driven"", but they're *literally* @realDonaldTrump's own words, repeated back to voters…",10/04/2016 21:42:44 EDT,217,352,282,"Cedar Rapids, IA"
15408,"Excuse me if I'm wrong, but it's possible to have an inherent bias against people of your own race #VPDebate",10/04/2016 21:42:44 EDT,360,146,414,Iowa City
17879,Ok. I love the friendly banter between these two.  Trump and Hillary should take notes. #VPDebate,10/04/2016 21:42:45 EDT,766,151,363,"Richmond, VA "
9136,"""We believe in comprehensive immigration reform. DT believes in Deportation Nation."" Go #superdad #TimKaineTheKindaDad #Debates2016",10/04/2016 21:42:46 EDT,256,702,103,"NYC/Portland, OR"
7128,"RT @MensaChick: Get off the damn birther thing, your candidate started it in 2008, proven fact! #beatingthedeadhorse #gotnothingelse #VPDeb…",10/04/2016 21:42:48 EDT,92,97,150,"Lexington Park, MD"
19798,"RT @TheHoopCentral: LeBron vs. Carmelo 2010
LBJ 43 points
Melo 40 points
Nuggets win in OT https://t.co/nCbTdQwdJp",10/04/2016 21:42:49 EDT,929,1745,388,"Flint, Michigan to Bronx, NY"
11586,"RT @kurteichenwald: Anyone who isn't disturbed by the links between Russian hackers, trump advisors, roger stone and Julian assange is blin…",10/04/2016 21:42:52 EDT,4593,238,531,"Georgia, USA"
20952,RT @JessicaValenti: That Trump-never-apologized bit from Kaine was dead on. So smart. #VPDebate,10/04/2016 21:42:52 EDT,217,352,282,"Cedar Rapids, IA"
2930,Tim Kaine is the reincarnation of Al Gore and Al Gore's problems.,10/04/2016 21:42:53 EDT,669,131,69,"Dayton, Ohio"
15789,Kaine hitting Trump on never apologizing for anything was effective..,10/04/2016 21:42:54 EDT,5743,74,117,"Washington, DC"
12493,So evenly cool https://t.co/JiuSbOkgsC,10/04/2016 21:42:55 EDT,19892,746,1403,"York, ME"
19374,"RT @ByJohnLMicek: Kaine: I'm a gun-owner, strong 2A supporter, but I have 'scar tissue' from Virginia Tech shooting. #veepdebate",10/04/2016 21:42:57 EDT,10058,1569,2375,"Harrisburg, Pa."
4136,"RT @adamfagen: Wait, @HillaryClinton is the one with the insult-driven campaign? What are you watching, Gov. Pence? #VPDebate",10/04/2016 21:42:58 EDT,104,284,665,"Truckee, CA"
3600,This. https://t.co/GLlvQ5gpwz,10/04/2016 21:42:59 EDT,5972,22776,1464,Los Angeles
22390,RT @FoxNews: Do you agree with @mike_pence? #VPDebate https://t.co/r4rGd0uL94,10/04/2016 21:43:00 EDT,47,813,1541,"Jefferson, GA"
12493,"RT @realDonaldTrump: ""@GeeVeeM: @realDonaldTrump @Susiesentinel Pence is so prepared! He did his homework to outperform Kaine.""",10/04/2016 21:43:00 EDT,19892,746,1403,"York, ME"
17606,RT @AnandWrites: Mike Pence perpetually looks like he's about to move in for the awaited first kiss in a rom-com. #VPDebate,10/04/2016 21:43:01 EDT,204,364,445,Boston
8601,@BruceWolfChi   Kaine keeps saying Hillary and I.....Hillary could care less what Kaine thinks.,10/04/2016 21:43:03 EDT,119,52,130,"Chicago, Illinois"
19374,"RT @candynotcandace: More pressure on Kaine in this debate. He can't mess up Clinton's lead. Pence, on the other hand, could help Trump ton…",10/04/2016 21:43:04 EDT,10059,1569,2375,"Harrisburg, Pa."
11662,RT @AthIetesDesire: I need his so bad 😍 https://t.co/bITQtc0bv4,10/04/2016 21:43:05 EDT,782,1322,1230,North Carolina
1196,Kaine continues to lie and make up things like the MSM does.,10/04/2016 21:43:07 EDT,169,1818,1830,Beautiful Commonwealth of VA
7325,RT @StephHerold: No human being is illegal. No human being is illegal. No human being is illegal. No human being is illegal. #VPDebate,10/04/2016 21:43:07 EDT,285,248,923,Rhode Island
20952,"RT @ABC: Kaine: ""I cannot believe that Gov. Pence will defend the insult-driven campaign that Donald Trump has run."" #Debates https://t.co/…",10/04/2016 21:43:07 EDT,217,352,282,"Cedar Rapids, IA"
12493,RT @TeamTrump: Law enforcement officers bring communities together &amp; keep us safe. @mike_pence &amp; @realDonaldTrump RESPECT &amp; stand… ,10/04/2016 21:43:07 EDT,19892,746,1403,"York, ME"
10306,#VPDebate Basket of Deplorables!!!!! Hilarious,10/04/2016 21:43:08 EDT,454,158,113,Queens N.Y.
17879,RT @JordanEcarma: Debating doesn't seem so hard. Just don't answer the actual question or listen to the moderator. #VPDebate https://t.co/y…,10/04/2016 21:43:10 EDT,766,151,363,"Richmond, VA "
21993,"Take a shot every time Tim Kaine says ""I cannot believe""",10/04/2016 21:43:11 EDT,3283,225,469,"Kings Park, NY"
7128,RT @TeamTrump: How can someone w/ such a low opinion of the American people lead our country? #TrumpPence16 will stand up for ALL… ,10/04/2016 21:43:13 EDT,92,97,150,"Lexington Park, MD"
17565,"RT @JoeSudbay: Yes, Mike Pence, Donald Trump has an immigration plan. It's called mass deportation #VPDebate",10/04/2016 21:43:14 EDT,78440,754,1426,Chicago
18218,"Some reading for @MikePenceVP: https://t.co/84kEzwUU1x. Everyone has implicit attitudes, everyone.",10/04/2016 21:43:15 EDT,424,788,280,"Boston, MA"
78,RT @KnicksNationNet: PORZINGISSSSS AGAINNNN!! 4 threes in the 3rd quarter!!! #KnicksNationLive,10/04/2016 21:43:17 EDT,3566,144,388,Alaska
12748,@mewithoutYou your new favorite place just opened up in Columbus. so many machines waiting to be graced with a MWY! https://t.co/y0EdsC6C1H,10/04/2016 21:43:17 EDT,8411,689,150,probably not home
12493,RT @seanspicer: .@timkaine wants to tough on crime - fails to talk about defending rapists and murders #VPDebate,10/04/2016 21:43:20 EDT,19893,746,1403,"York, ME"
22390,RT @ericbolling: Can't wait for Hillary supporters who have a problem with Trump's demeanor attempt to defend Tim Kaine's obnoxious #VPDeba…,10/04/2016 21:43:20 EDT,47,813,1541,"Jefferson, GA"
14427,RT @AlbertBrooks: Say both these guys were your dad. Who would you rather come out to?  Vote for that guy.,10/04/2016 21:43:22 EDT,18,124,214,"Nashville, TN"
7128,"RT @Miami4Trump: Let's Talk About How Hill Was FIRED From Her Staffer Job Because She Was An Unethical, Dishonest Lawyer Some Things… ",10/04/2016 21:43:22 EDT,92,97,150,"Lexington Park, MD"
11586,"RT @Joelsberg: Pence was flat out wrong to claim poverty rate, which was 14.3% in 2009 and 13.5% in 2015, increased under Obama #VPDebate",10/04/2016 21:43:23 EDT,4593,238,531,"Georgia, USA"
20925,I'm still upset there's no Satine Kryze figure from @HasbroNews for the #StarWars line. #LonelyObi,10/04/2016 21:43:23 EDT,26328,889,323,"Webster City, IA"
9047,"RT @jakeandamir: Pence is the kind of guy that licks a corndog and goes ""This is a good popsicle. Too crispy and salty for me, but I get it…",10/04/2016 21:43:25 EDT,1088,380,225,"New York, New York"
7128,RT @mitchellvii: Hillary and Kaine want OPEN BORDERS just like Obama.,10/04/2016 21:43:28 EDT,92,97,150,"Lexington Park, MD"
20952,"RT @CecileRichards: You'll notice Pence can't defend Trump's campaign of hate against immigrants, women, Black folks, Muslims. It's indefen…",10/04/2016 21:43:30 EDT,217,352,282,"Cedar Rapids, IA"
12493,"RT @realDonaldTrump: .@timkaine oversaw unemployment INCREASE by 179,249 while @mike_pence DECREASED unemployment in Indiana by 113,826.… ",10/04/2016 21:43:30 EDT,19894,746,1403,"York, ME"
9803,"Tim Kaine just said, ""deportation nation,"" with the confidence of the writers behind Schoolhouse Rock. #VPDebate",10/04/2016 21:43:30 EDT,7820,455,331,"New York, NY"
675,"RT @thenation: Remember when House Republicans tried to redefine rape as ""forcible rape?"" Mike Pence co-sponsored that bill. https://t.co/r…",10/04/2016 21:43:32 EDT,143,246,1507,The great State of New Jersey!
12493,"RT @realDonaldTrump: ""@aldonturnaolco1: @FrankLuntz @marthamaccallum @realDonaldTrump good!!""",10/04/2016 21:43:35 EDT,19895,746,1403,"York, ME"
14478,Tim Kaine is such a dope! #VPDebate,10/04/2016 21:43:36 EDT,592,205,504,"Oshkosh, WI"
12493,"RT @realDonaldTrump: ""@bcuzimdamomma: @FreeDavidKing No she only gets #Americans killed #Benghazi - we need @realDonaldTrump #MAGA""",10/04/2016 21:43:37 EDT,19895,746,1403,"York, ME"
7750,ICE did not endorsed Trump because ICE can't endorse anyone.,10/04/2016 21:43:38 EDT,2987,675,1054,Chicago
3654,"Twice today I encountered this bumper sticker.

First time a woman… https://t.co/gHJ41gYuO7",10/04/2016 21:43:40 EDT,589,494,307,"San Diego, CA"
15293,@TheIJR @INJO isn't that what appeals are for?,10/04/2016 21:43:40 EDT,1085,213,250,"Tampa, Fl"
11440,@SophiaBush @GlennThrush Tim Kaine is on fire...Pence is struggling to stay afloat.,10/04/2016 21:43:40 EDT,19324,451,271,I wish I was at the beach.
22275,RT @the_ironsheik: YOU SAID IT PERFECT BUBBA https://t.co/lGdhTLSoaZ,10/04/2016 21:43:40 EDT,3078,107,295,"Providence, RI"
1921,"RT @ThePlumLineGS: Pence is actually arguing that Clinton's one ""deplorables"" remark adds up to more than the full sum total of all of Trum…",10/04/2016 21:43:41 EDT,839,313,192,Oregon
12493,"RT @realDonaldTrump: ""@carol_lcnixon67: @realDonaldTrump Kaine says Hillary and he have plans. She could care less what Kaine thinks.""",10/04/2016 21:43:41 EDT,19897,746,1403,"York, ME"
18985,"RT @wkamaubell: ""CRIMINAL ALIENS""??? @GovPenceIN  Just said ""criminal aliens"" twice &amp; now is talking about how insulting @HillaryClinton is…",10/04/2016 21:43:42 EDT,188,346,966,"Merced, California"
12493,"RT @realDonaldTrump: ""@ARSenMissyIrvin: I want a ""you're fired"" president with people in Govt who are WASTING my tax $'s. @realDonaldTrump""",10/04/2016 21:43:43 EDT,19897,746,1403,"York, ME"
13367,Eagle county stands with @timkaine and @HillaryClinton #VPDebate #ImWithTim #Hillorado https://t.co/oUIzb45UKk,10/04/2016 21:43:43 EDT,247,176,136,"Carbondale, CO"
10789,I do. Same as those who invested in Solyndra and those who don't want to buy health insurance but are forced to hav… https://t.co/NVfVgGNhdm,10/04/2016 21:43:45 EDT,1313,167,273,"Leawood, KS"
12493,"RT @realDonaldTrump: .@mike_pence is doing a great job - so far, no contest!",10/04/2016 21:43:46 EDT,19898,746,1403,"York, ME"
1706,"RT @tmoore76ers: #Sixers Brown on Saric: 'For only 18 minutes, I thought Dario was excellent. He's old-school solid.'",10/04/2016 21:43:46 EDT,6271,25537,721,"Philadelphia, PA"
12493,"RT @realDonaldTrump: ""@TeamTrump: .@mike_pence &amp; @realDonaldTrump are PROVEN job creators and are prepared to bring JOBS BACK to the Americ…",10/04/2016 21:43:47 EDT,19899,746,1403,"York, ME"
14822,😂😂😂 https://t.co/ZaY7L5T5ys,10/04/2016 21:43:48 EDT,11584,803,1005,"Houston, Texas"
10306,"It's Kaine's time now, bitch #VPDebate",10/04/2016 21:43:48 EDT,454,158,113,Queens N.Y.
19374,RT @NYDailyNews: America right now #VPDebate https://t.co/dlm2LkwGET,10/04/2016 21:43:49 EDT,10060,1569,2375,"Harrisburg, Pa."
20952,"""That's nonsense"" = Pence's version of ""Malarky."" #NotBuyingIt #VPdebate2016",10/04/2016 21:43:50 EDT,217,352,282,"Cedar Rapids, IA"
8872,RT @terryparrisjr: criminal alien https://t.co/JvwiTX3NEW,10/04/2016 21:43:50 EDT,10562,4174,846,"Brooklyn, NY"
12493,"RT @realDonaldTrump: ""@Jnelson52722: @realDonaldTrump @Susiesentinel Kaine looks like an evil crook out of the Batman movies""",10/04/2016 21:43:50 EDT,19900,746,1403,"York, ME"
15084,"If this is true, the answer is a big fat NO! If we seniors can't get an annual cost of living increase he can... https://t.co/W4eMustFyj",10/04/2016 21:43:51 EDT,92,124,199,"Peaceful Valley, WA"
52,"Oh hey I missed a Trump commercial, love you TBS dot com stream",10/04/2016 21:43:51 EDT,55020,213,775,Alaska
5322,RT @HillaryClinton: White people need to empathize and understand what it’s like for black parents to worry about their kids' safety. https…,10/04/2016 21:43:52 EDT,85,384,46,"Tulsa, OK"
17565,RT @thedailybeast: Tim Kaine on reconciling marriage equality with his Catholic faith: https://t.co/NwR3rsmcIP https://t.co/vmgKm7RwUX,10/04/2016 21:43:52 EDT,78440,754,1426,Chicago
12493,"RT @realDonaldTrump: ""@elisac006: @nycmia @realDonaldTrump I agree. Kaine looks like a fool!!""",10/04/2016 21:43:52 EDT,19901,746,1403,"York, ME"
1196,Republicans need to stop these debates.....they are so typically liberal. https://t.co/PVFU3hp09r,10/04/2016 21:43:52 EDT,169,1818,1830,Beautiful Commonwealth of VA
2690,"RT @HillaryClinton: Yes, Trump and Pence are running an insult-driven campaign.

Donald's literally doing it right now. #VPDebate
https://t…",10/04/2016 21:43:53 EDT,317,112,396,"Greenville, SC"
7128,"RT @TheMarkRomano: Absolutely.... end ""Birthright Citizenship""

Why would we allow foreigners to come here illegally to give birth to Ancho…",10/04/2016 21:43:54 EDT,92,97,150,"Lexington Park, MD"
1167,"RT @MichaelGrantBks: #YAforHillary Because I like my leaders sane, competent, smart and devoted. And did I mention sane? Yep, that'd be gre…",10/04/2016 21:43:55 EDT,718,910,1288,"Richmond, VA"
20952,RT @JessicaValenti: I love how Pence is shocked that people think of Trump's campaign as insult-driven. US? MOI? NO! #VPDebate,10/04/2016 21:43:56 EDT,217,352,282,"Cedar Rapids, IA"
