userID,text,created_at,favorite_count,followers_account,friends_count,location
2912,@BradBessey I second that! ☕️,10/19/2016 21:13:54 EDT,434,68129,67554,"Toledo, OH"
2912,RT @BradBessey: My debate prep. #debatenight Good luck to us all. https://t.co/hqWIWIAeIM,10/19/2016 21:13:57 EDT,434,68129,67554,"Toledo, OH"
15949,Its funny 2 me when ppl say they want the constitution interpreted as our founders wrote it bc they didnt let women vote then &amp; also slavery,10/19/2016 21:13:58 EDT,410,250,233,Arp/Texas A&M/Planet Hoth
22829,"RT @WeNeedTrump: Wow, we started off with a policy oriented debate now that we have a moderator who isn't a puppet for Hillary. #debate",10/19/2016 21:14:12 EDT,44286,1673,1435,Michigan
7847,"85 year old #Holocaust survivor Fred Kahn, inventor of televised debate--MC tells him ""Look at what you've done"" #debatenight",10/19/2016 21:14:22 EDT,4059,329,596,"St. Cloud, MN"
5405,Sure! Love it! Showing the many ways we can learn - PLN are key. #WELSEd,10/19/2016 21:14:33 EDT,5,441,357,Wisconsin
4051,At the start of staff meetings we SSNAC: Say Something Nice About A Colleague. Great way to publicly recognize #principallife,10/19/2016 21:14:40 EDT,423,164,169,"Orange County, CA"
16219,#HereWeGoAgain #round3 #debatenight @HFA thank goodness I have amazing vino🍷 #WineWednesday #FinalDebate… https://t.co/T7QAkVGAks,10/19/2016 21:14:50 EDT,40,134,119,"Los Angeles, CA"
17730,back when I was getting charged up by Cameroonians . Those days are behind me 😂💀 https://t.co/Bz8QAB5VDb,10/19/2016 21:15:00 EDT,5756,696,546,"college station, Texas"
10082,U a stoner now? https://t.co/cX9upz1sYG,10/19/2016 21:15:10 EDT,2861,1127,698,"Broward County, Florida "
22829,"@_arickle *gives first and last name for return of address, social security number, and birthplace* 😂 https://t.co/RYJ0LrJ54a",10/19/2016 21:15:26 EDT,44288,1673,1435,Michigan
19905,RT @Ziesman: Excited to have this to kick off the wrestling season! Get signed up! Thank you @GadsonStrong for doing this https://t.co/YRjf…,10/19/2016 21:15:27 EDT,3662,210,356,Alden IA
4051,Great way to recognize great work by Teachers #principallife https://t.co/kZ9qukLauG,10/19/2016 21:15:41 EDT,424,164,169,"Orange County, CA"
17730,RT @Drebae_: Me walking into heaven after all you bitches said I wouldn't make it http://t.co/A6Ry6uUI5l,10/19/2016 21:15:47 EDT,5756,696,546,"college station, Texas"
22829,RT @KatTimpf: Is there a murderous toddler mafia on the loose that I am unaware of #debate,10/19/2016 21:15:53 EDT,44288,1673,1435,Michigan
20189,"Trump answers question by pointing out how angry (""very, very"") Hillary was about the Heller decision. Now maybe tell us what YOU think?",10/19/2016 21:16:10 EDT,18,159,278,"Menver, CO"
21353,I'm talking big money i'm talking heavy weight!,10/19/2016 21:17:00 EDT,9621,1173,341,"Flower Mound, TX"
7847,God help the #UNLV students if they are learning about debates from this one #debatenight,10/19/2016 21:17:06 EDT,4059,329,596,"St. Cloud, MN"
5405,Digital Immigrants: How can we keep up? #WELSEd,10/19/2016 21:17:27 EDT,5,441,357,Wisconsin
20843,She's got class y'all 😊 https://t.co/MAUconW4rx,10/19/2016 21:17:27 EDT,717,159,138,Iowa
20843,Our usual selfie ❤️💜 https://t.co/wqsQBgYbtG,10/19/2016 21:17:29 EDT,717,159,138,Iowa
19905,@Ziesman @LemkeChalotte @GadsonStrong Awesome!! Signing Levi up now.,10/19/2016 21:17:32 EDT,3662,210,356,Alden IA
8566,RT @KristenArnettGB: @debraferrie Aren't you a sweetie pie?! Thx and I'm so glad you liked the FB live video. I'm doing them weekly Sun 5pm…,10/19/2016 21:17:55 EDT,141,2604,2450,Long Island
20189,"The conversation around abortion is so unbelievably backwards. If the church can't convince women to be pro life, is the answer to ban it?",10/19/2016 21:17:59 EDT,18,159,278,"Menver, CO"
13274,"RT @billmaher: Don't forget ""Go to Hillary Clinton dot com"" is code for ""He's a lying sack of shit""",10/19/2016 21:18:00 EDT,181,212,372,"Durham, North Carolina"
8141,Good one! https://t.co/Sk0b68TFaL,10/19/2016 21:18:01 EDT,37,1642,762,"Chicago, Ill"
20843,Shake what yo momma gave ya😃 https://t.co/NXS2hbOzh7,10/19/2016 21:18:05 EDT,717,159,138,Iowa
22829,Why couldn't Wallace moderator all of the debates?!,10/19/2016 21:18:18 EDT,44295,1673,1435,Michigan
16711,RT @Shazam: .@ladygaga is our Artist of the Week &amp; we are celebrating with her biggest Shazam moments on @AppleMusic —&gt;… ,10/19/2016 21:18:19 EDT,72,324,458,New Jersey
18776,"On women's rights and abortion rights: ""we have come too far to turn back now"" -- @HillaryClinton #debatenight",10/19/2016 21:18:19 EDT,4285,192,425,"Orono, ME"
4051,A1 - things that I see in classrooms somehow make their way into conversations with other teachers too! #principallife,10/19/2016 21:18:19 EDT,428,164,169,"Orange County, CA"
5405,I'd like to know the #1reason teachers don't connect. ??? #WELSEd,10/19/2016 21:18:20 EDT,5,441,357,Wisconsin
16194,@nrcurry hocus pocus,10/19/2016 21:18:32 EDT,3293,150,197,"Garden City, Michigan"
6880,"RT @AmericanAir: @georgedeines We're thrilled you won't miss a minute of it. We always want to be on-time and just like Combat Carl, we nev…",10/19/2016 21:18:47 EDT,672,222,227,"Dallas, Texas"
5405,"Yup, start small. #WELSEd",10/19/2016 21:19:01 EDT,5,441,357,Wisconsin
2912,RT @mrskindigit: You're welcome! Thank you for watching! https://t.co/PN9ijxgfGc,10/19/2016 21:19:02 EDT,434,68129,67555,"Toledo, OH"
22829,Why couldn't Wallace moderate all of the debates?!,10/19/2016 21:19:05 EDT,44295,1673,1435,Michigan
13951,Is the Grass greener on the other side ...Not all the time but sometimes I believe it just might be,10/19/2016 21:19:08 EDT,203,622,809,United States
20843,Just posted a video https://t.co/RPENhCNF4O,10/19/2016 21:19:14 EDT,717,159,138,Iowa
2912,RT @mrskindigit: That dash in the Camaro is a huge improvement! #bitchinrides @velocity @Kindigitdesigns,10/19/2016 21:19:30 EDT,434,68129,67555,"Toledo, OH"
2912,RT @mrskindigit: Well HELLO! https://t.co/gX5w00zulx,10/19/2016 21:19:37 EDT,434,68129,67555,"Toledo, OH"
22829,I SAID THE SAME https://t.co/R6sPYtfGiI,10/19/2016 21:19:39 EDT,44296,1673,1435,Michigan
2912,"RT @mrskindigit: We have the best team! Thanks for being awesome #teamkindigit
@velocity #bitchinrides @Kindigitdesigns",10/19/2016 21:19:42 EDT,434,68129,67555,"Toledo, OH"
2079,"RT @LysaTerKeurst: ""You will keep in perfect peace all who trust in you, all whose thoughts are fixed on you."" Isaiah 26:3 https://t.co/elR…",10/19/2016 21:19:48 EDT,959,41182,34838,"Kansas City, MO"
21853,RT @EliteDaily: Hillary coming out strong on the issue of abortion. #debatenight https://t.co/ThuEpdDQiX,10/19/2016 21:19:50 EDT,6208,260,224,"San Diego, CA"
2912,@mrskindigit @Velocity @Kindigitdesigns Yes you do! 👍🏼,10/19/2016 21:20:02 EDT,434,68129,67555,"Toledo, OH"
2912,RT @CEOinSoCal: @Velocity @bitchinkevdogg nice nice nice Camero,10/19/2016 21:20:32 EDT,434,68129,67555,"Toledo, OH"
3047,I'm already frustrated. #debatenight,10/19/2016 21:20:35 EDT,3558,245,613,"Cortland, OH"
18776,Hillary going OFF on abortion rights right now. This is the Hillary I love #debatenight,10/19/2016 21:20:39 EDT,4286,192,425,"Orono, ME"
2912,RT @BayleeKindigit: Some inspiration for my bike so excited! I can't wait to bust out my airbrush and go to town! https://t.co/Cs8bsqT7uv,10/19/2016 21:20:51 EDT,434,68129,67555,"Toledo, OH"
20189,"RT @IanHest: Ok, folks, it looks like the tranquilizer is wearing off.",10/19/2016 21:21:08 EDT,19,159,278,"Menver, CO"
10545,"RT @ShaneClaiborne: Imagine a Presidential candidate with a consistent ethic of life.
Against gun violence, abortion, death penalty, war, p…",10/19/2016 21:21:31 EDT,1306,452,165,"Tampa, FL"
2912,"RT @JohnnyGalante: Nice job on the Camaro. Great job great show!
 @willisbitchin @bitchinpringle @bitchinkevdogg @DMLeeVelocity @davekindig…",10/19/2016 21:21:56 EDT,434,68129,67555,"Toledo, OH"
9078,Please give Trump a dictionary so that he can expand his vocabulary #debate,10/19/2016 21:22:09 EDT,29,3220,663,"Brooklyn, NY"
4592,"RT @billmaher: Trump on fetuses: In 20 years, they'll be dating me!",10/19/2016 21:22:19 EDT,48,607,1981,Santa Monica
2472,RT @rollcall: #Debate turns to immigration -- here's what it looks like across the U.S.'s southern border https://t.co/V8ZnmgvVpa,10/19/2016 21:22:27 EDT,1094,542,1627,San Francisco Bay Area
842,"This debate is like watching an adult argue with an exhausted, hungry two year old.",10/19/2016 21:22:45 EDT,27,136,499,"Houston, TX"
22829,"RT @DaniSButcher: Explaining the process of partial birth abortion is not ""scare rhetoric,"" it's the heartbreaking truth behind what Hillar…",10/19/2016 21:22:53 EDT,44310,1673,1435,Michigan
4051,Love this idea for positive affirmations in mtgs. #principallife https://t.co/xKg0zC1ttH,10/19/2016 21:23:05 EDT,437,164,169,"Orange County, CA"
20189,"Everything about Trump's immigration policy offends my core. As an immigrant, I recoil at the thought that I am considered a threat to USA.",10/19/2016 21:23:28 EDT,19,159,278,"Menver, CO"
9869,Did trump really just say hombres? Lol,10/19/2016 21:23:32 EDT,1816,380,382,"Rochester,NY"
842,"This #debate is like watching an adult argue with an exhausted, hungry two year old.",10/19/2016 21:24:07 EDT,27,136,499,"Houston, TX"
1180,@churchap3 @VAASL can't wait to see you!  Dinner at 456fish right now!,10/19/2016 21:24:19 EDT,538,555,1237,"Bon Air, Virginia"
13274,@realDonaldTrump sniffing kicked up when he started talking about heroine. Looks like he triggered cravings! #debatenight,10/19/2016 21:25:02 EDT,181,212,372,"Durham, North Carolina"
20217,@RyanAbe Except it's another person's body...,10/19/2016 21:25:11 EDT,446,173,313,"Belton, MO"
20189,Trump's immigration policy sorely lacks any humanity. Border security does not equal behaving like a total dick.,10/19/2016 21:25:17 EDT,19,159,278,"Menver, CO"
10545,"RT @austinchanning: Did Trump really just say ""we have some bad hombres""?",10/19/2016 21:25:30 EDT,1308,452,165,"Tampa, FL"
4244,"finally here ☺️🤓⚡️
hello hogsmeade! #wwohp #wwohphollywood @ The Wizarding World of Harry Potter… https://t.co/HDRyFF7xIA",10/19/2016 21:25:30 EDT,3205,290,517,stockton | san francisco
20189,"RT @NickKristof: Yes, some illegal immigrants commit crimes. But researchers find that these immigrants commit crimes at a lower rate than…",10/19/2016 21:25:32 EDT,19,159,278,"Menver, CO"
